"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_cassandra_run1.csv 1",,,,"Date:","23 Jul 2026 14:21:33 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
23-07 14:25:34,4.875,2.125,88.752,0,0,10013916,45765680,699052,8098284,0,1280.031,0,10.000,0,0
23-07 14:25:35,5.375,2.875,88.629,0,0,10013912,45765680,699056,8098284,0,136.006,0,28.001,0,0
23-07 14:25:36,5.250,2.375,88.625,0,0,10013896,45765168,699056,8098796,0,0,0,0,0,0
23-07 14:25:37,5.625,2.125,88.250,0,0,10013896,45765168,699056,8098796,0,0,0,0,0,0
23-07 14:25:38,4.250,2.625,89.251,0,0,10013888,45764912,699060,8099048,0,1428.011,0,13.000,0,0
23-07 14:25:39,4.250,2.250,88.874,0,0,10013884,45764912,699060,8099052,0,0,0,0,0,0
23-07 14:25:40,4.875,2.125,88.871,0,0,10013676,45764464,699060,8099692,0,0,0,0,0,0
23-07 14:25:41,4.250,2.250,89.373,0,0,10013672,45764336,699060,8099820,0,0,0,0,0,0
23-07 14:25:42,5.000,1.750,88.878,0,0,10013668,45764080,699060,8100076,0,0,0,0,0,0
23-07 14:25:43,4.000,2.375,89.253,0,0,10013664,45764080,699064,8100076,0,12.000,0,2.000,0,0
23-07 14:25:44,5.375,3.250,87.874,0,0,10013692,45763508,699064,8100592,0,8.000,0,2.000,0,0
23-07 14:25:45,5.000,2.125,88.750,0,0,10013692,45763380,699068,8100716,0,12.000,0,2.000,0,0
23-07 14:25:46,5.000,2.000,89.250,0,0,10013680,45762996,699068,8101104,0,0,0,0,0,0
23-07 14:25:47,4.625,1.875,88.876,0,0,10013680,45762868,699068,8101232,0,0,0,0,76.001,90.001
23-07 14:25:48,4.875,2.375,89.249,0,0,10013420,45762992,699072,8101356,0,2579.971,0,22.000,0,0
23-07 14:25:49,4.625,2.375,88.875,0,0,10013412,45762992,699072,8101360,0,0,0,0,0,0
23-07 14:25:50,5.250,2.375,88.750,0,0,10012952,45762800,699072,8102000,0,8.000,0,2.000,0,0
23-07 14:25:51,4.750,1.750,89.375,0,0,10012952,45762800,699072,8102000,0,0,0,0,0,0
23-07 14:25:52,5.125,2.750,88.876,0,0,10012936,45762288,699072,8102512,0,0,0,0,0,0
23-07 14:25:53,4.125,2.375,88.998,0,0,10012936,45762160,699076,8102636,0,20.000,0,3.000,0,0
23-07 14:25:54,4.875,2.000,88.753,0,0,10012924,45761904,699076,8102896,0,0,0,0,0,0
23-07 14:25:55,5.000,2.375,89.121,0,0,10012916,45761648,699080,8103148,0,11.999,0,2.000,0,0
23-07 14:25:56,4.250,2.375,89.504,0,0,10012872,45761392,699080,8103440,0,12.001,0,3.000,0,0
23-07 14:25:57,4.375,2.375,89.125,0,0,10012872,45761392,699080,8103440,0,0,0,0,0,0
23-07 14:25:58,4.500,2.500,89.249,0,0,10012864,45761136,699084,8103692,0,2579.976,0,22.000,0,0
23-07 14:25:59,4.500,2.000,89.248,0,0,10012660,45760944,699084,8104080,0,0,0,0,0,0
23-07 14:26:00,12.625,2.000,82.124,0,0,10012660,45760944,699084,8104080,0,0,0,0,0,0
23-07 14:26:01,5.000,2.625,89.127,0,0,10012648,45760560,699084,8104468,0,4.000,0,1.000,0,0
23-07 14:26:02,5.875,2.000,88.248,0,0,10012636,45760176,699088,8104852,0,115.997,0,2.000,0,0
23-07 14:26:03,4.625,2.250,89.253,0,0,10012624,45760176,699092,8104856,0,12.000,0,2.000,76.002,90.003
23-07 14:26:04,4.750,2.500,88.626,0,0,10012616,45759792,699092,8105240,0,1536.013,0,12.000,0,0
23-07 14:26:05,5.750,2.500,88.623,0,0,10012616,45759792,699092,8105240,0,19.999,0,2.000,0,0
23-07 14:26:06,5.000,2.250,88.752,0,0,10012824,45759056,699092,8105752,0,0,0,0,0,0
23-07 14:26:07,4.500,2.125,89.251,0,0,10012820,45758800,699092,8106008,0,0,0,0,0,0
23-07 14:26:08,4.875,2.875,89.372,0,0,10012808,45758544,699092,8106272,0,0,0,0,27.999,41.998
23-07 14:26:09,4.375,1.625,89.124,0,0,10012256,45758892,699100,8106464,0,1523.986,0,14.000,0,0
23-07 14:26:10,5.000,2.625,88.753,0,0,10012252,45758764,699100,8106592,0,0,0,0,0,0
23-07 14:26:11,5.000,2.250,88.626,0,0,10012248,45758572,699100,8106784,0,12.000,0,2.000,0,0
23-07 14:26:12,4.875,2.375,88.500,0,0,10012240,45758316,699100,8107040,0,0,0,0,0,0
23-07 14:26:13,5.125,2.500,88.622,0,0,10012236,45758188,699100,8107168,0,0,0,0,75.998,89.997
23-07 14:26:14,5.000,2.375,88.997,0,0,10012216,45757804,699108,8107552,0,1835.938,0,14.999,27.999,41.999
23-07 14:26:15,5.500,2.125,88.628,0,0,10011520,45758500,699112,8107548,0,12.000,0,2.000,0,0
23-07 14:26:16,4.750,2.375,88.873,0,0,10011500,45757988,699112,8108064,0,0,0,0,0,0
23-07 14:26:17,5.125,2.375,89.003,0,0,10011496,45757732,699112,8108320,0,0,0,0,0,0
23-07 14:26:18,4.875,2.125,89.250,0,0,10011496,45757604,699112,8108448,0,0,0,0,0,0
23-07 14:26:19,4.500,2.500,89.126,0,0,10011492,45757604,699112,8108448,0,2260.023,0,21.000,0,0
23-07 14:26:20,4.250,2.125,89.122,0,0,10011400,45757300,699120,8108828,0,559.978,0,8.000,75.997,89.997
23-07 14:26:21,5.000,1.875,88.875,0,0,10011384,45757044,699120,8109092,0,8.000,0,2.000,0,0
23-07 14:26:22,5.000,2.375,89.124,0,0,10011248,45756788,699120,8109476,0,0,0,0,0,0
23-07 14:26:23,4.250,2.250,89.125,0,0,10011248,45756788,699120,8109476,0,0,0,0,0,0
23-07 14:26:24,4.125,2.375,89.632,0,0,10011232,45756276,699120,8109988,0,0,0,0,0,0
23-07 14:26:25,5.375,2.375,88.371,0,0,10011232,45756276,699124,8109984,0,11.999,0,2.000,0,0
23-07 14:26:26,4.500,2.250,89.126,0,0,10011468,45755640,699124,8110372,0,36.000,0,1.000,0,0
23-07 14:26:27,4.500,2.000,89.374,0,0,10011964,45754880,699124,8110628,0,0,0,0,0,0
23-07 14:26:28,11.500,2.125,82.247,0,0,10011956,45754624,699124,8110888,0,0,0,0,0,0
23-07 14:26:29,5.250,2.375,88.631,0,0,10011952,45754496,699124,8111016,0,28.002,0,7.000,0,0
23-07 14:26:30,4.750,1.875,89.125,0,0,10011932,45754368,699136,8111148,0,2608.009,0,26.000,0,0
23-07 14:26:31,4.375,2.375,88.750,0,0,10012296,45754000,699136,8111148,0,8.000,0,2.000,0,0
23-07 14:26:32,4.625,2.000,88.996,0,0,10011964,45753680,699140,8111788,0,71.997,0,2.000,0,0
23-07 14:26:33,4.250,2.125,89.376,0,0,10011960,45753552,699140,8111916,0,0,0,0,0,0
23-07 14:26:34,5.375,2.250,88.881,0,0,10011948,45753168,699140,8112300,0,0,0,0,0,0
23-07 14:26:35,4.125,2.125,88.991,0,0,10011940,45753040,699144,8112428,0,11.999,0,2.000,0,0
23-07 14:26:36,5.000,2.125,89.131,0,0,10011932,45752656,699144,8112812,0,112.008,0,25.002,76.005,90.006
23-07 14:26:37,5.000,2.250,88.997,0,0,10011928,45752528,699144,8112940,0,0,0,0,0,0
23-07 14:26:38,4.500,2.250,89.376,0,0,10011924,45752400,699144,8113068,0,0,0,0,0,0
23-07 14:26:39,4.750,2.125,89.250,0,0,10011916,45752144,699144,8113324,0,0,0,0,0,0
23-07 14:26:40,4.125,1.875,89.249,0,0,10011848,45752016,699148,8113512,0,2591.973,0,24.000,0,0
23-07 14:26:41,5.000,2.500,89.003,0,0,10011712,45751824,699148,8113836,0,0,0,0,28.001,42.002
23-07 14:26:42,4.750,2.500,89.248,0,0,10011712,45751824,699148,8113836,0,8.000,0,2.000,0,0
23-07 14:26:43,4.500,2.125,89.122,0,0,10011700,45751184,699148,8114476,0,0,0,0,0,0
23-07 14:26:44,4.750,2.250,88.755,0,0,10011696,45751056,699148,8114604,0,0,0,0,0,0
23-07 14:26:45,5.125,2.125,88.996,0,0,10011684,45750928,699156,8114732,0,11.999,0,2.000,0,0
23-07 14:26:46,4.250,2.000,89.003,0,0,10011680,45750800,699156,8114860,0,0,0,0,0,0
23-07 14:26:47,4.875,2.000,89.123,0,0,10011668,45750416,699156,8115244,0,0,0,0,0,0
23-07 14:26:48,5.125,2.375,89.003,0,0,10011656,45750160,699156,8115504,0,0,0,0,0,0
23-07 14:26:49,4.750,2.125,88.873,0,0,10011656,45749776,699156,8115888,0,0,0,0,0,0
23-07 14:26:50,5.125,2.125,89.001,0,0,10011652,45749904,699164,8115756,0,2852.031,0,27.000,0,0
23-07 14:26:51,5.625,2.375,88.875,0,0,10011444,45749648,699164,8116208,0,0,0,0,0,0
23-07 14:26:52,4.500,2.375,89.124,0,0,10011432,45749328,699164,8116528,0,8.000,0,1.000,75.999,89.999
23-07 14:26:53,5.250,2.500,88.497,0,0,10011424,45749200,699164,8116660,0,0,0,0,0,0
23-07 14:26:54,4.750,2.250,89.377,0,0,10011408,45748816,699164,8117048,0,0,0,0,0,0
23-07 14:26:55,7.500,2.250,86.749,0,0,10011652,45748308,699168,8117300,0,24.000,0,3.000,0,0
23-07 14:26:56,12.875,1.875,81.622,0,0,10011612,45748180,699168,8117464,0,0,0,0,0,0
23-07 14:26:57,5.625,3.000,88.129,0,0,10011856,45747672,699168,8117724,0,0,0,0,0,0
23-07 14:26:58,4.500,1.750,89.126,0,0,10011852,45747544,699168,8117852,0,0,0,0,0,0
23-07 14:26:59,5.000,2.250,89.376,0,0,10011840,45747160,699168,8118236,0,0,0,0,0,0
23-07 14:27:00,4.875,2.250,88.625,0,0,10011764,45747160,699176,8118296,0,2591.996,0,24.000,0,0
23-07 14:27:01,4.750,2.500,88.750,0,0,10011868,45746728,699176,8118620,0,8.000,0,2.000,0,0
23-07 14:27:02,4.500,2.250,88.999,0.125,0,10011860,45746344,699180,8119004,0,63.999,0,3.000,0,0
23-07 14:27:03,4.125,2.375,89.501,0,0,10011856,45746216,699180,8119132,0,0,0,0,0,0
23-07 14:27:04,5.500,1.750,88.875,0,0,10011848,45745960,699180,8119388,0,0,0,0,0,0
23-07 14:27:05,4.875,2.750,88.622,0,0,10011840,45745704,699184,8119640,0,12.000,0,2.000,0,0
23-07 14:27:06,5.250,2.500,88.503,0,0,10011832,45745576,699184,8119772,0,0,0,0,0,0
23-07 14:27:07,4.250,2.250,89.374,0,0,10011828,45745448,699184,8119900,0,8.000,0,2.000,0,0
23-07 14:27:08,5.000,2.250,88.623,0,0,10011816,45744936,699184,8120412,0,0,0,0,75.999,89.998
23-07 14:27:09,5.125,2.250,88.379,0,0,10011812,45744808,699184,8120540,0,0,0,0,0,0
23-07 14:27:10,5.000,2.375,88.750,0,0,10011808,45744808,699192,8120536,0,2719.996,0,25.000,0,0
23-07 14:27:11,5.250,2.500,88.750,0,0,10011888,45744456,699192,8120796,0,0,0,0,0,0
23-07 14:27:12,4.750,2.250,89.124,0,0,10012056,45743948,699192,8121116,0,8.000,0,2.000,0,0
23-07 14:27:13,4.500,2.125,89.126,0,0,10012052,45743756,699192,8121308,0,0,0,0,28.000,42.000
23-07 14:27:14,4.375,2.125,89.001,0,0,10012040,45743372,699192,8121692,0,0,0,0,0,0
23-07 14:27:15,4.875,2.750,88.624,0,0,10012040,45743372,699192,8121692,0,12.000,0,2.000,0,0
23-07 14:27:16,5.000,2.375,88.623,0,0,10012028,45742860,699192,8122208,0,0,0,0,27.999,41.999
23-07 14:27:17,5.000,2.000,89.253,0,0,10012028,45742860,699192,8122208,0,0,0,0,0,0
23-07 14:27:18,5.000,2.125,88.500,0,0,10012016,45742476,699192,8122592,0,0,0,0,76.000,90.000
23-07 14:27:19,4.500,2.000,89.373,0,0,10012012,45742220,699192,8122848,0,0,0,0,0,0
23-07 14:27:20,5.625,2.000,88.377,0,0,10012228,45741740,699204,8123092,0,2592.048,0,24.000,0,0
23-07 14:27:21,5.125,2.625,88.750,0,0,10012464,45741488,699204,8123104,0,207.999,0,2.000,0,0
23-07 14:27:22,5.000,2.625,88.872,0,0,10012144,45741288,699204,8123616,0,0,0,0,0,0
23-07 14:27:23,4.750,2.250,88.881,0,0,10012144,45741288,699204,8123616,0,4.000,0,1.000,0,0
23-07 14:27:24,12.748,2.250,81.239,0,0,10012136,45741032,699204,8123872,0,0,0,0,75.989,89.988
23-07 14:27:25,5.500,2.000,88.380,0,0,10011460,45741424,699204,8124132,0,20.001,0,2.000,0,0
23-07 14:27:26,6.375,2.000,87.752,0,0,10011672,45740816,699204,8124520,0,40.001,0,2.000,0,0
23-07 14:27:27,4.250,2.250,89.252,0,0,10011672,45740816,699204,8124520,0,0,0,0,0,0
23-07 14:27:28,4.250,2.125,89.254,0,0,10011916,45740308,699204,8124776,0,0,0,0,0,0
23-07 14:27:29,4.500,2.250,89.747,0,0,10011908,45739924,699204,8125160,0,0,0,0,0,0
23-07 14:27:30,4.875,2.375,89.121,0,0,10012280,45739420,699216,8125276,0,2271.902,0,22.999,0,0
23-07 14:27:31,4.750,2.125,89.127,0,0,10012200,45739292,699216,8125480,0,0,0,0,0,0
23-07 14:27:32,4.250,2.000,89.626,0,0,10012696,45738468,699216,8125800,0,0,0,0,0,0
23-07 14:27:33,27.620,2.625,65.988,0,0,10016124,45725900,699232,8134916,0,207.962,0,23.996,0,0
23-07 14:27:34,19.123,2.125,75.241,0,0,10011360,45711288,699232,8153640,0,0,0,0,0,0
23-07 14:27:35,14.754,2.376,78.519,0.125,0,10010760,45731888,699272,8134012,0,40745.936,0,358.087,0,0
23-07 14:27:36,5.625,2.500,88.629,0,0,10010432,45731496,699272,8134464,0,12.001,0,1.000,0,0
23-07 14:27:37,4.625,2.250,89.001,0,0,10010432,45731240,699272,8134720,0,0,0,0,0,0
23-07 14:27:38,4.500,2.375,88.997,0,0,10010432,45730984,699272,8134976,0,4.000,0,1.000,0,0
23-07 14:27:39,4.875,2.125,89.001,0,0,10010424,45730856,699272,8135112,0,0,0,0,0,0
23-07 14:27:40,11.124,2.500,83.241,0,0,10010420,45730856,699280,8135108,0,2623.718,0,23.997,75.992,89.990
23-07 14:27:41,4.500,1.875,88.756,0,0,10010216,45730600,699280,8135568,0,0,0,0,0,0
23-07 14:27:42,4.250,2.500,89.130,0,0,10010216,45730408,699280,8135760,0,0,0,0,0,0
23-07 14:27:43,4.375,2.000,89.375,0,0,10010216,45730024,699280,8136144,0,12.000,0,2.000,0,0
23-07 14:27:44,4.875,2.375,89.252,0,0,10010216,45730024,699280,8136144,0,0,0,0,0,0
23-07 14:27:45,4.875,2.750,88.745,0,0,10010216,45729512,699288,8136648,0,11.999,0,2.000,0,0
23-07 14:27:46,4.125,2.125,89.254,0,0,10010208,45729512,699288,8136656,0,0,0,0,28.001,42.002
23-07 14:27:47,4.125,2.500,89.373,0,0,10010208,45729128,699288,8137040,0,0,0,0,0,0
23-07 14:27:48,4.500,2.000,89.127,0,0,10010208,45729000,699288,8137168,0,0,0,0,0,0
23-07 14:27:49,4.250,2.375,89.125,0,0,10010208,45728744,699288,8137424,0,0,0,0,0,0
23-07 14:27:50,4.625,2.125,89.000,0,0,10010204,45728360,699296,8137804,0,2719.991,0,25.000,0,0
23-07 14:27:51,4.500,2.375,89.749,0,0,10010136,45728360,699296,8137872,0,0,0,0,0,0
23-07 14:27:52,4.750,2.750,89.001,0,0,10010008,45728296,699296,8138064,0,384.003,0,3.000,0,0
23-07 14:27:53,4.625,2.125,89.125,0,0,10010008,45727784,699296,8138576,0,0,0,0,0,0
23-07 14:27:54,4.750,2.375,88.500,0,0,10010008,45727656,699296,8138704,0,0,0,0,0,0
23-07 14:27:55,5.750,1.875,89.248,0,0,10009972,45727400,699300,8138992,0,27.999,0,3.000,0,0
23-07 14:27:56,4.375,2.250,89.254,0,0,10009968,45727144,699300,8139252,0,0,0,0,76.003,90.004
23-07 14:27:57,4.875,2.375,89.249,0,0,10009964,45726888,699300,8139508,0,0,0,0,0,0
23-07 14:27:58,5.375,2.250,88.372,0,0,10009964,45726632,699300,8139764,0,8.000,0,2.000,0,0
23-07 14:27:59,5.500,1.875,88.503,0,0,10009964,45726632,699300,8139764,0,0,0,0,0,0
23-07 14:28:00,4.375,2.250,89.245,0,0,10010184,45726152,699308,8140012,0,2271.882,0,21.999,0,0
23-07 14:28:01,4.250,2.250,89.002,0,0,10010360,45725708,699308,8140276,0,0,0,0,0,0
23-07 14:28:02,4.500,2.125,89.374,0,0,10010232,45725708,699308,8140404,0,0,0,0,0,0
23-07 14:28:03,4.625,2.375,89.256,0,0,10010228,45725452,699308,8140664,0,60.004,0,2.000,0,0
23-07 14:28:04,4.625,2.375,88.994,0,0,10010448,45724716,699308,8141176,0,0,0,0,0,0
23-07 14:28:05,5.125,2.625,88.751,0,0,10011200,45723960,699312,8141176,0,12.000,0,2.000,0,0
23-07 14:28:06,4.875,1.625,89.127,0,0,10011196,45723576,699312,8141560,0,4.000,0,1.000,0,0
23-07 14:28:07,4.000,2.125,89.498,0,0,10011192,45723320,699312,8141816,0,167.996,0,3.000,0,0
23-07 14:28:08,9.749,2.000,83.988,0,0,10011192,45723320,699312,8141816,0,0,0,0,0,0
23-07 14:28:09,5.126,2.125,88.763,0,0,10011432,45722684,699312,8142204,0,8.001,0,2.000,0,0
23-07 14:28:10,4.625,2.125,89.117,0,0,10011664,45722304,699328,8142332,0,2611.770,0,23.998,0,0
23-07 14:28:11,4.250,2.250,89.382,0,0,10011596,45722304,699328,8142396,0,40.003,0,10.001,0,0
23-07 14:28:12,4.250,2.375,89.375,0,0,10011720,45721732,699328,8142844,0,0,0,0,0,0
23-07 14:28:13,3.875,2.125,89.499,0,0,10011716,45721476,699328,8143100,0,0,0,0,75.999,89.999
23-07 14:28:14,4.625,2.250,89.000,0,0,10011704,45721092,699328,8143484,0,0,0,0,0,0
23-07 14:28:15,4.750,2.125,89.125,0,0,10011704,45721092,699332,8143480,0,12.000,0,2.000,0,0
23-07 14:28:16,4.500,1.750,89.251,0,0,10011948,45720584,699332,8143740,0,0,0,0,0,0
23-07 14:28:17,4.375,2.125,89.252,0,0,10012196,45719948,699332,8144124,0,0,0,0,28.001,42.001
23-07 14:28:18,4.250,2.500,89.124,0,0,10012196,45719948,699332,8144124,0,0,0,0,28.000,41.999
23-07 14:28:19,4.500,2.125,89.376,0,0,10012180,45719436,699332,8144636,0,8.000,0,2.000,0,0
23-07 14:28:20,5.125,2.375,88.251,0,0,10012108,45719436,699336,8144704,0,2600.026,0,24.000,0,0
23-07 14:28:21,4.750,2.500,89.249,0,0,10012356,45719184,699336,8144704,0,0,0,0,0,0
23-07 14:28:22,4.750,2.000,89.123,0,0,10012440,45718512,699336,8145280,0,639.988,0,5.000,0,0
23-07 14:28:23,4.000,2.125,89.624,0,0,10012436,45718256,699336,8145536,0,0,0,0,75.999,89.999
23-07 14:28:24,4.625,2.000,89.376,0,0,10012432,45718256,699336,8145540,0,0,0,0,0,0
23-07 14:28:25,4.750,2.125,88.998,0,0,10014172,45716108,699344,8145928,0,28.000,0,2.000,0,0
23-07 14:28:26,4.625,2.250,89.127,0,0,10014164,45715852,699344,8146184,0,40.001,0,1.000,0,0
23-07 14:28:27,4.375,2.000,89.373,0,0,10014160,45715724,699344,8146312,0,0,0,0,0,0
23-07 14:28:28,5.250,1.875,88.502,0,0,10014160,45715596,699344,8146440,0,0,0,0,0,0
23-07 14:28:29,4.000,2.000,89.501,0,0,10014156,45715340,699344,8146696,0,8.000,0,1.000,76.001,90.001
23-07 14:28:30,4.375,2.000,89.372,0,0,10014132,45715084,699352,8146952,0,2087.924,0,19.999,0,0
23-07 14:28:31,5.125,2.375,88.882,0,0,10014316,45714640,699352,8147208,0,0,0,0,0,0
23-07 14:28:32,4.625,2.375,88.995,0,0,10014428,45714272,699352,8147464,0,0,0,0,0,0
23-07 14:28:33,4.500,2.375,89.376,0,0,10014676,45713636,699352,8147848,0,72.001,0,2.000,0,0
23-07 14:28:34,3.500,2.500,89.246,0,0,10014676,45713636,699352,8147848,0,51.998,0,12.999,0,0
23-07 14:28:35,5.625,1.875,88.502,0,0,10014660,45713124,699356,8148360,0,12.000,0,2.000,0,0
23-07 14:28:36,9.998,2.375,83.612,0,0,10014652,45712996,699356,8148492,0,0,0,0,0,0
23-07 14:28:37,5.126,2.500,88.637,0,0,10014652,45712868,699356,8148620,0,0,0,0,0,0
23-07 14:28:38,6.125,2.250,88.000,0,0,10014892,45712232,699356,8149004,0,0,0,0,0,0
23-07 14:28:39,5.250,2.125,88.627,0,0,10014892,45712232,699356,8149004,0,20.000,0,3.000,0,0
23-07 14:28:40,4.875,2.375,88.750,0,0,10014876,45711848,699360,8149388,0,2728.008,0,25.000,0,0
23-07 14:28:41,5.000,2.375,88.872,0,0,10014876,45711720,699360,8149516,0,131.996,0,2.000,0,0
23-07 14:28:42,4.750,2.500,88.879,0,0,10014612,45711592,699360,8149900,0,0,0,0,0,0
23-07 14:28:43,4.625,2.750,88.999,0,0,10014604,45711336,699360,8150156,0,0,0,0,0,0
23-07 14:28:44,4.250,2.125,89.376,0,0,10014596,45711080,699360,8150412,0,0,0,0,0,0
23-07 14:28:45,4.750,2.750,88.996,0,0,10014592,45710952,699368,8150532,0,31.998,0,2.000,75.996,89.996
23-07 14:28:46,4.750,2.500,89.255,0,0,10014828,45710316,699368,8150924,0,32.002,0,8.000,0,0
23-07 14:28:47,5.125,2.250,88.748,0,0,10014828,45710316,699368,8150924,0,0,0,0,0,0
23-07 14:28:48,4.875,2.250,89.002,0,0,10015068,45709552,699368,8151440,0,0,0,0,0,0
23-07 14:28:49,4.250,2.000,89.501,0,0,10015064,45709424,699368,8151568,0,0,0,0,0,0
23-07 14:28:50,4.750,2.500,89.001,0,0,10015056,45709168,699372,8151820,0,24.000,0,4.000,28.000,42.000
23-07 14:28:51,4.500,1.375,89.373,0,0,10015172,45708788,699376,8152076,0,2579.938,0,22.999,0,0
23-07 14:28:52,4.500,2.125,89.623,0,0,10015092,45708596,699376,8152336,0,0,0,0,0,0
23-07 14:28:53,4.375,2.375,89.374,0,0,10015088,45708468,699376,8152464,0,0,0,0,0,0
23-07 14:28:54,4.000,1.875,89.504,0,0,10015080,45708212,699376,8152720,0,0,0,0,0,0
23-07 14:28:55,4.625,2.375,89.372,0,0,10015072,45707956,699380,8152976,0,12.000,0,2.000,0,0
23-07 14:28:56,4.875,2.125,88.874,0,0,10015016,45707572,699380,8153400,0,4.000,0,1.000,0,0
23-07 14:28:57,4.750,2.500,88.750,0,0,10015016,45707572,699380,8153400,0,0,0,0,0,0
23-07 14:28:58,4.750,2.000,89.254,0,0,10015004,45707188,699380,8153784,0,0,0,0,0,0
23-07 14:28:59,5.000,2.750,88.875,0,0,10015004,45707188,699380,8153784,0,0,0,0,0,0
23-07 14:29:00,4.625,2.125,89.123,0,0,10014984,45706676,699384,8154296,0,16.000,0,3.000,0,0
23-07 14:29:01,5.000,2.250,89.126,0.125,0,10014916,45706676,699388,8154360,0,2580.036,0,22.000,76.001,90.001
23-07 14:29:02,5.125,2.375,88.873,0,0,10014912,45706548,699388,8154488,0,0,0,0,0,0
23-07 14:29:03,5.125,2.750,88.376,0,0,10015020,45705988,699388,8154936,0,52.000,0,2.000,0,0
23-07 14:29:04,10.373,2.000,83.862,0,0,10015012,45705732,699388,8155192,0,0,0,0,0,0
23-07 14:29:05,4.751,2.375,88.638,0,0,10015004,45705476,699392,8155448,0,12.002,0,2.000,0,0
23-07 14:29:06,5.250,2.125,89.002,0,0,10014988,45705348,699392,8155584,0,0,0,0,0,0
23-07 14:29:07,4.125,2.125,89.250,0,0,10014984,45705220,699392,8155712,0,0,0,0,0,0
23-07 14:29:08,4.500,2.500,89.250,0,0,10014976,45704836,699392,8156096,0,0,0,0,0,0
23-07 14:29:09,4.750,2.500,88.996,0,0,10014976,45704836,699392,8156096,0,0,0,0,0,0
23-07 14:29:10,5.250,2.125,89.006,0,0,10014956,45704324,699396,8156608,0,12.001,0,2.000,0,0
23-07 14:29:11,4.625,2.500,88.746,0,0,10014952,45704324,699400,8156608,0,2579.892,0,21.999,0,0
23-07 14:29:12,5.750,2.250,89.001,0,0,10014988,45703892,699400,8157000,0,12.000,0,1.000,0,0
23-07 14:29:13,5.000,2.375,88.506,0,0,10014980,45703636,699400,8157256,0,0,0,0,0,0
23-07 14:29:14,4.250,2.000,89.247,0,0,10014980,45703636,699400,8157256,0,899.967,0,8.000,0,0
23-07 14:29:15,4.375,2.125,89.375,0,0,10014964,45703124,699404,8157768,0,32.000,0,4.000,0,0
23-07 14:29:16,4.125,2.000,88.999,0,0,10014964,45702996,699404,8157896,0,0,0,0,0,0
23-07 14:29:17,4.875,1.750,89.127,0,0,10014952,45702612,699404,8158280,0,0,0,0,76.001,90.002
23-07 14:29:18,4.500,2.625,89.124,0,0,10014952,45702612,699404,8158280,0,0,0,0,0,0
23-07 14:29:19,4.750,2.000,89.125,0,0,10014944,45702228,699404,8158664,0,0,0,0,28.000,42.000
23-07 14:29:20,5.125,2.125,88.623,0,0,10014940,45702100,699408,8158788,0,20.000,0,4.000,0,0
23-07 14:29:21,4.625,2.250,89.373,0,0,10014712,45701716,699412,8159368,0,1951.962,0,20.000,0,0
23-07 14:29:22,5.000,2.250,89.626,0,0,10014708,45701844,699412,8159240,0,0,0,0,28.000,42.000
23-07 14:29:23,4.250,2.125,89.249,0,0,10014700,45701524,699412,8159560,0,0,0,0,0,0
23-07 14:29:24,5.250,2.250,88.880,0,0,10014696,45701396,699412,8159688,0,0,0,0,0,0
23-07 14:29:25,4.625,2.250,89.122,0,0,10014680,45701012,699416,8160072,0,12.000,0,2.000,0,0
23-07 14:29:26,4.875,2.250,89.248,0,0,10014676,45700884,699416,8160200,0,47.999,0,3.000,0,0
23-07 14:29:27,4.375,1.875,89.253,0,0,10014672,45700628,699416,8160456,0,0,0,0,0,0
23-07 14:29:28,4.750,2.250,89.122,0,0,10014664,45700244,699416,8160840,0,0,0,0,75.997,89.997
23-07 14:29:29,4.375,2.125,89.254,0,0,10014656,45699988,699416,8161096,0,0,0,0,0,0
23-07 14:29:30,4.375,2.500,88.872,0,0,10014656,45699988,699420,8161092,0,12.000,0,2.000,0,0
23-07 14:29:31,4.875,2.250,89.000,0,0,10014688,45699492,699424,8161540,0,2587.997,0,23.000,0,0
23-07 14:29:32,10.748,1.875,83.486,0,0,10014684,45699492,699424,8161544,0,0,0,0,0,0
23-07 14:29:33,4.001,2.125,89.016,0,0,10014676,45699300,699424,8161740,0,0,0,0,76.014,90.016
23-07 14:29:34,4.375,2.500,89.249,0,0,10014664,45698788,699424,8162252,0,71.999,0,2.000,0,0
23-07 14:29:35,4.625,2.125,89.373,0,0,10014656,45698660,699428,8162384,0,12.000,0,2.000,0,0
23-07 14:29:36,4.625,2.500,88.881,0,0,10014644,45698276,699428,8162768,0,48.003,0,12.001,0,0
23-07 14:29:37,4.750,2.375,89.251,0,0,10014644,45698276,699428,8162768,0,0,0,0,0,0
23-07 14:29:38,4.625,2.000,89.244,0,0,10014632,45697892,699428,8163152,0,0,0,0,0,0
23-07 14:29:39,4.500,2.250,89.251,0,0,10014628,45697764,699428,8163280,0,0,0,0,0,0
23-07 14:29:40,5.000,2.000,89.255,0,0,10014616,45697380,699432,8163664,0,12.001,0,2.000,0,0
23-07 14:29:41,4.125,2.250,89.373,0,0,10014612,45697252,699440,8163784,0,2707.935,0,22.999,0,0
